_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
36,4.229367,1.957316,0.423,0.338,0.100000,1,112
37,4.228455,1.842671,0.423,0.373,0.100000,0,115
38,4.239037,1.928675,0.421,0.350,0.100000,1,118
39,4.224067,1.797326,0.422,0.372,0.100000,2,120
40,4.231665,1.876463,0.419,0.367,0.100000,3,123
41,4.225424,1.779803,0.426,0.371,0.100000,4,127
42,4.216694,1.808368,0.424,0.368,0.100000,5,130
43,4.212311,1.807220,0.424,0.379,0.100000,0,133
44,4.210439,1.861397,0.426,0.347,0.100000,1,136
45,4.213278,1.843713,0.428,0.368,0.100000,2,138
46,4.211410,1.895735,0.425,0.368,0.100000,3,140
47,4.202165,1.872273,0.426,0.354,0.100000,4,143
48,4.193045,1.900330,0.426,0.356,0.100000,5,147
49,4.199231,1.829297,0.428,0.359,0.100000,6,150
50,4.200237,1.853970,0.424,0.379,0.100000,7,153
51,4.195842,1.870146,0.427,0.329,0.100000,8,156
52,4.187541,1.930759,0.430,0.347,0.100000,9,159
53,4.188682,1.967290,0.429,0.350,0.100000,10,162
54,4.191681,2.175725,0.429,0.326,0.100000,11,165
55,4.195458,1.908739,0.429,0.346,0.100000,12,168
56,4.192607,1.811441,0.427,0.377,0.100000,13,171
57,4.190422,1.825071,0.430,0.375,0.100000,14,174
58,4.173936,2.036765,0.430,0.351,0.100000,15,177
59,4.184070,1.812841,0.430,0.376,0.100000,16,180
60,4.179737,2.072524,0.428,0.345,0.100000,17,182
61,4.188606,2.317917,0.428,0.330,0.100000,18,185
62,4.174946,2.345827,0.430,0.332,0.100000,19,188
63,4.180058,1.714151,0.431,0.379,0.100000,20,191
64,4.164544,1.915868,0.430,0.358,0.100000,21,194
65,4.181991,1.801336,0.430,0.381,0.100000,0,198
66,4.177435,1.875494,0.432,0.370,0.100000,1,201
67,4.185627,2.430811,0.430,0.278,0.100000,2,204
68,4.173100,1.886750,0.432,0.373,0.100000,3,207
69,4.168079,1.931870,0.432,0.342,0.100000,4,209
70,4.174520,1.823192,0.427,0.369,0.100000,5,212
71,4.166839,2.158820,0.433,0.352,0.100000,6,215
72,4.174013,1.920782,0.431,0.358,0.100000,7,218
73,4.181360,1.943389,0.431,0.332,0.100000,8,221
74,4.176054,1.917899,0.431,0.335,0.100000,9,224
75,4.171498,1.789601,0.430,0.384,0.100000,0,226
76,4.176186,1.880706,0.433,0.372,0.100000,1,229
77,4.170166,1.908341,0.430,0.366,0.100000,2,232
78,4.172501,1.960190,0.429,0.379,0.100000,3,235
79,4.174075,1.980109,0.431,0.361,0.100000,4,238
80,4.156862,1.873475,0.431,0.359,0.100000,5,241
81,4.166215,1.985047,0.433,0.341,0.100000,6,244
82,4.160042,1.807691,0.434,0.374,0.100000,7,247
83,4.153847,1.920987,0.436,0.352,0.100000,8,250
84,4.160438,2.206619,0.435,0.318,0.100000,9,253
85,4.156448,1.978722,0.431,0.355,0.100000,10,256
86,4.154978,1.945819,0.434,0.356,0.100000,11,259
87,4.165512,2.040345,0.433,0.351,0.100000,12,262
88,4.150839,2.050398,0.438,0.340,0.100000,13,265
89,4.165522,1.854088,0.433,0.370,0.100000,14,268
90,4.148459,1.869537,0.436,0.362,0.100000,15,270
91,4.147481,1.858364,0.432,0.370,0.100000,16,272
92,4.150541,1.777501,0.434,0.369,0.100000,17,275
93,4.148329,2.108273,0.435,0.349,0.100000,18,278
94,4.152808,1.906881,0.432,0.363,0.100000,19,281
95,4.160746,1.788336,0.431,0.388,0.100000,0,284
96,4.151340,1.827710,0.434,0.381,0.100000,1,287
97,4.159504,1.791746,0.431,0.360,0.100000,2,290
98,4.153084,1.944547,0.433,0.352,0.100000,3,293
99,4.155524,2.045241,0.434,0.358,0.100000,4,296
100,4.146408,2.374790,0.435,0.313,0.100000,5,299
101,3.669796,1.563505,0.493,0.470,0.010000,0,302
102,3.500165,1.511824,0.519,0.472,0.010000,0,305
103,3.430224,1.524568,0.531,0.476,0.010000,0,308
104,3.387224,1.554193,0.534,0.477,0.010000,0,311
105,3.344935,1.550303,0.539,0.480,0.010000,0,314
106,3.317878,1.522025,0.543,0.484,0.010000,0,316
107,3.285867,1.646433,0.546,0.472,0.010000,1,319
108,3.266047,1.562148,0.551,0.485,0.010000,0,323
109,3.245073,1.709452,0.552,0.476,0.010000,1,326
110,3.229571,1.633629,0.554,0.486,0.010000,0,328
111,3.208471,1.650915,0.559,0.480,0.010000,1,332
112,3.196860,1.658406,0.555,0.482,0.010000,2,335
113,3.182241,1.673570,0.559,0.470,0.010000,3,338
114,3.169213,1.617789,0.562,0.476,0.010000,4,341
115,3.156827,1.807531,0.563,0.477,0.010000,5,344
116,3.152867,1.731335,0.564,0.477,0.010000,6,347
117,3.141471,1.800976,0.566,0.460,0.010000,7,350
118,3.127403,1.704171,0.568,0.474,0.010000,8,353
119,3.114626,1.710318,0.567,0.476,0.010000,9,357
120,3.111012,1.761235,0.570,0.466,0.010000,10,359
121,3.083637,1.838049,0.570,0.459,0.010000,11,363
122,3.084951,1.802594,0.572,0.466,0.010000,12,366
123,3.063757,1.756943,0.574,0.475,0.010000,13,368
124,3.051930,1.822745,0.580,0.474,0.010000,14,371
125,3.052793,1.772295,0.575,0.474,0.010000,15,374
126,3.047749,1.794054,0.578,0.476,0.010000,16,378
127,3.037267,1.758077,0.580,0.464,0.010000,17,380
128,3.023223,1.856862,0.582,0.462,0.010000,18,383
129,3.017084,1.723383,0.580,0.472,0.010000,19,386
130,2.995965,1.790266,0.585,0.466,0.010000,20,389
131,2.996002,1.940869,0.585,0.466,0.010000,21,392
132,2.989366,1.807612,0.584,0.472,0.010000,22,396
133,2.968782,1.833195,0.589,0.479,0.010000,23,399
134,2.952362,1.883951,0.588,0.465,0.010000,24,402
135,2.953913,1.947056,0.589,0.460,0.010000,25,405
136,2.952344,1.799544,0.589,0.466,0.010000,26,408
137,2.929668,1.857069,0.592,0.473,0.010000,27,410
138,2.918608,1.839697,0.591,0.469,0.010000,28,413
139,2.924955,1.990907,0.594,0.470,0.010000,29,416
140,2.914650,1.787497,0.593,0.475,0.010000,30,419
141,2.903547,1.844195,0.597,0.478,0.010000,31,422
142,2.895496,1.894471,0.593,0.463,0.010000,32,425
143,2.885377,1.892184,0.597,0.459,0.010000,33,428
144,2.866944,1.898614,0.601,0.462,0.010000,34,431
145,2.859757,1.948740,0.601,0.466,0.010000,35,434
146,2.871783,1.898531,0.597,0.471,0.010000,36,437
147,2.851031,2.011341,0.602,0.466,0.010000,37,440
148,2.849229,1.936763,0.601,0.463,0.010000,38,443
149,2.840372,1.936674,0.605,0.473,0.010000,39,445
150,2.839329,1.971752,0.603,0.456,0.010000,40,448
151,2.460150,1.893335,0.654,0.497,0.001000,0,452
152,2.292684,1.998417,0.673,0.497,0.001000,0,455
153,2.226586,2.039912,0.682,0.493,0.001000,1,457
154,2.185492,2.157066,0.688,0.491,0.001000,2,461
155,2.143159,2.110437,0.694,0.489,0.001000,3,464
156,2.121473,2.151972,0.697,0.491,0.001000,4,467
157,2.076435,2.237235,0.702,0.488,0.001000,5,470
158,2.052545,2.281704,0.708,0.491,0.001000,6,473
159,2.025816,2.283588,0.710,0.485,0.001000,7,476
160,2.006662,2.256949,0.714,0.492,0.001000,8,479
161,1.992162,2.421931,0.717,0.491,0.001000,9,482
162,1.973928,2.306477,0.718,0.486,0.001000,10,485
163,1.940620,2.412391,0.722,0.482,0.001000,11,488
164,1.931121,2.441926,0.725,0.483,0.001000,12,491
165,1.913848,2.546843,0.727,0.479,0.001000,13,493
166,1.884780,2.555944,0.731,0.481,0.001000,14,496
167,1.873710,2.502231,0.735,0.478,0.001000,15,500
168,1.855766,2.610261,0.736,0.476,0.001000,16,503
169,1.843390,2.665310,0.739,0.478,0.001000,17,506
170,1.829084,2.646179,0.740,0.483,0.001000,18,510
171,1.813157,2.672045,0.743,0.476,0.001000,19,512
172,1.787673,2.565282,0.744,0.484,0.001000,20,515
173,1.776944,2.691204,0.749,0.483,0.001000,21,519
174,1.765193,2.762385,0.751,0.476,0.001000,22,523
175,1.756311,2.692268,0.750,0.474,0.001000,23,526
176,1.743903,2.687582,0.751,0.478,0.001000,24,530
177,1.729105,2.660416,0.757,0.482,0.001000,25,534
178,1.713140,2.758308,0.756,0.476,0.001000,26,537
179,1.700950,2.760072,0.759,0.473,0.001000,27,541
180,1.688023,2.783657,0.762,0.474,0.001000,28,545
181,1.673821,2.862778,0.763,0.473,0.001000,29,548
182,1.661182,2.944736,0.765,0.472,0.001000,30,552
183,1.646898,2.908574,0.767,0.469,0.001000,31,556
184,1.642922,2.888462,0.767,0.467,0.001000,32,560
185,1.630873,2.815153,0.770,0.470,0.001000,33,563
186,1.613551,2.953445,0.773,0.461,0.001000,34,567
187,1.611475,3.035713,0.773,0.469,0.001000,35,571
188,1.602078,3.040884,0.776,0.464,0.001000,36,574
189,1.584316,3.106374,0.778,0.459,0.001000,37,578
190,1.572236,3.139079,0.777,0.461,0.001000,38,582
191,1.558778,3.037047,0.782,0.467,0.001000,39,585
192,1.564757,3.146675,0.781,0.453,0.001000,40,589
193,1.551069,3.163117,0.784,0.458,0.001000,41,593
194,1.551830,3.195911,0.783,0.455,0.001000,42,597
195,1.522900,3.140024,0.788,0.458,0.001000,43,600
196,1.508107,3.118053,0.789,0.460,0.001000,44,604
197,1.517719,3.104957,0.788,0.454,0.001000,45,608
198,1.510113,3.109627,0.790,0.461,0.001000,46,611
199,1.496149,3.215982,0.791,0.455,0.001000,47,615
200,1.472460,3.242112,0.795,0.457,0.001000,48,619
