_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
96,1.489270,1.631966,0.441,0.382,0.100000,12,287
97,1.486705,1.650800,0.443,0.375,0.100000,13,289
98,1.485858,1.617315,0.441,0.378,0.100000,14,292
99,1.488849,1.648384,0.441,0.369,0.100000,15,296
100,1.486656,1.694748,0.442,0.362,0.100000,16,299
101,1.317805,1.333415,0.501,0.481,0.010000,0,302
102,1.248508,1.312145,0.524,0.488,0.010000,0,305
103,1.218982,1.317887,0.535,0.489,0.010000,0,308
104,1.201396,1.308323,0.542,0.492,0.010000,0,311
105,1.185454,1.297800,0.545,0.493,0.010000,0,314
106,1.171155,1.317234,0.550,0.496,0.010000,0,317
107,1.164328,1.327264,0.553,0.484,0.010000,1,320
108,1.157325,1.341754,0.556,0.488,0.010000,2,322
109,1.148060,1.328242,0.557,0.492,0.010000,3,325
110,1.136262,1.312801,0.562,0.497,0.010000,0,328
111,1.133279,1.327434,0.562,0.492,0.010000,1,331
112,1.126435,1.315952,0.566,0.491,0.010000,2,334
113,1.120545,1.363034,0.565,0.476,0.010000,3,337
114,1.110862,1.331279,0.570,0.485,0.010000,4,340
115,1.108174,1.351544,0.568,0.487,0.010000,5,343
116,1.102827,1.389585,0.571,0.474,0.010000,6,346
117,1.096827,1.357006,0.575,0.491,0.010000,7,349
118,1.093483,1.393186,0.577,0.477,0.010000,8,352
119,1.092817,1.357139,0.574,0.485,0.010000,9,355
120,1.082086,1.390586,0.578,0.473,0.010000,10,358
121,1.081791,1.427478,0.580,0.470,0.010000,11,360
122,1.083468,1.401586,0.578,0.474,0.010000,12,363
123,1.072351,1.375027,0.582,0.482,0.010000,13,366
124,1.064096,1.380502,0.586,0.481,0.010000,14,369
125,1.064384,1.429499,0.581,0.469,0.010000,15,372
126,1.057754,1.432361,0.584,0.471,0.010000,16,375
127,1.053945,1.395700,0.587,0.483,0.010000,17,378
128,1.051920,1.433401,0.590,0.466,0.010000,18,381
129,1.044111,1.408701,0.590,0.472,0.010000,19,384
130,1.038951,1.415830,0.593,0.472,0.010000,20,387
131,1.032595,1.501577,0.593,0.455,0.010000,21,390
132,1.027548,1.424587,0.594,0.476,0.010000,22,393
133,1.026286,1.415065,0.593,0.479,0.010000,23,396
134,1.020239,1.464127,0.598,0.466,0.010000,24,399
