_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
50,0.140601,1.632680,0.435,0.393,0.100000,7,185
51,0.140524,1.651649,0.434,0.362,0.100000,8,189
52,0.140235,1.657996,0.437,0.381,0.100000,9,193
53,0.140152,1.635362,0.437,0.387,0.100000,10,196
54,0.140018,1.703634,0.437,0.343,0.100000,11,200
55,0.140680,1.614584,0.435,0.388,0.100000,12,204
56,0.140226,1.612708,0.439,0.393,0.100000,13,207
57,0.140104,1.625371,0.440,0.386,0.100000,14,211
58,0.140036,1.686526,0.437,0.361,0.100000,15,215
59,0.139512,1.661874,0.440,0.382,0.100000,16,219
60,0.139926,1.663577,0.438,0.366,0.100000,17,222
61,0.140217,1.699563,0.438,0.368,0.100000,18,226
62,0.139707,1.634918,0.440,0.390,0.100000,19,230
63,0.139823,1.646163,0.440,0.383,0.100000,20,233
64,0.140082,1.623934,0.439,0.398,0.100000,21,237
65,0.139309,1.643008,0.442,0.391,0.100000,22,241
66,0.139516,1.630448,0.439,0.388,0.100000,23,245
67,0.139652,1.678004,0.442,0.366,0.100000,24,248
68,0.139546,1.578243,0.441,0.417,0.100000,0,252
69,0.139368,1.604696,0.442,0.393,0.100000,1,256
70,0.139574,1.619745,0.439,0.396,0.100000,2,259
71,0.139563,1.605593,0.440,0.401,0.100000,3,263
72,0.139242,1.648118,0.442,0.378,0.100000,4,267
73,0.139619,1.593292,0.440,0.389,0.100000,5,271
74,0.139427,1.620500,0.440,0.389,0.100000,6,274
75,0.139475,1.605946,0.440,0.404,0.100000,7,278
76,0.139267,1.749621,0.443,0.328,0.100000,8,282
77,0.139641,1.602954,0.441,0.398,0.100000,9,285
78,0.139189,1.657742,0.443,0.378,0.100000,10,289
79,0.139416,1.619957,0.439,0.404,0.100000,11,293
80,0.139325,1.628141,0.441,0.396,0.100000,12,297
81,0.139595,1.606722,0.442,0.391,0.100000,13,300
82,0.139375,1.687619,0.442,0.361,0.100000,14,304
83,0.139221,1.605176,0.442,0.399,0.100000,15,308
84,0.139270,1.611083,0.440,0.397,0.100000,16,311
85,0.139487,1.615772,0.439,0.407,0.100000,17,315
86,0.139151,1.624478,0.441,0.398,0.100000,18,319
87,0.139322,1.719094,0.442,0.361,0.100000,19,323
88,0.140149,1.682679,0.438,0.363,0.100000,20,326
89,0.139582,1.599727,0.438,0.404,0.100000,21,330
90,0.138795,1.650319,0.441,0.373,0.100000,22,334
91,0.139224,1.625124,0.440,0.397,0.100000,23,337
92,0.139084,1.609359,0.441,0.394,0.100000,24,341
93,0.139210,1.599933,0.442,0.388,0.100000,25,345
94,0.139065,1.654724,0.443,0.381,0.100000,26,349
95,0.138835,1.625946,0.443,0.397,0.100000,27,352
96,0.139021,1.618651,0.441,0.395,0.100000,28,356
97,0.138814,1.598571,0.442,0.393,0.100000,29,360
98,0.139190,1.613107,0.442,0.408,0.100000,30,364
99,0.139008,1.646394,0.442,0.373,0.100000,31,367
100,0.139091,1.655784,0.443,0.379,0.100000,32,371
101,0.021246,1.752503,0.445,0.427,0.010000,0,375
102,0.018863,1.756354,0.480,0.454,0.010000,0,378
103,0.018548,1.744100,0.495,0.462,0.010000,0,382
104,0.018379,1.756027,0.507,0.478,0.010000,0,386
105,0.018295,1.736476,0.513,0.472,0.010000,1,389
106,0.018233,1.734395,0.520,0.476,0.010000,2,393
107,0.018163,1.740795,0.526,0.488,0.010000,0,397
108,0.018121,1.761366,0.532,0.484,0.010000,1,401
109,0.018107,1.742474,0.532,0.496,0.010000,0,404
110,0.018070,1.727679,0.538,0.496,0.010000,0,408
111,0.018055,1.761990,0.540,0.491,0.010000,1,412
112,0.018050,1.767299,0.545,0.486,0.010000,2,415
113,0.018027,1.770076,0.544,0.491,0.010000,3,419
114,0.018010,1.771991,0.549,0.490,0.010000,4,423
115,0.018005,1.757038,0.546,0.495,0.010000,5,427
116,0.018011,1.736807,0.548,0.491,0.010000,6,430
117,0.017988,1.766616,0.551,0.501,0.010000,0,434
118,0.017993,1.762089,0.552,0.487,0.010000,1,438
119,0.017938,1.790843,0.557,0.497,0.010000,2,441
120,0.017953,1.757337,0.558,0.492,0.010000,3,445
121,0.017929,1.753681,0.555,0.503,0.010000,0,449
122,0.017936,1.764595,0.557,0.495,0.010000,1,453
123,0.017915,1.755125,0.558,0.492,0.010000,2,456
124,0.017905,1.779518,0.559,0.501,0.010000,3,460
125,0.017922,1.778578,0.558,0.486,0.010000,4,464
126,0.017860,1.776387,0.559,0.492,0.010000,5,467
127,0.017899,1.776343,0.558,0.498,0.010000,6,471
128,0.017923,1.794338,0.556,0.484,0.010000,7,475
129,0.017900,1.786431,0.556,0.486,0.010000,8,479
130,0.017943,1.769893,0.556,0.497,0.010000,9,482
131,0.017935,1.777338,0.556,0.486,0.010000,10,486
132,0.017910,1.762838,0.557,0.497,0.010000,11,490
133,0.017926,1.795506,0.556,0.486,0.010000,12,493
134,0.017901,1.750212,0.555,0.483,0.010000,13,497
135,0.017923,1.754087,0.555,0.494,0.010000,14,501
136,0.017965,1.748178,0.552,0.493,0.010000,15,504
137,0.018006,1.784673,0.549,0.480,0.010000,16,508
138,0.017950,1.795538,0.553,0.481,0.010000,17,512
139,0.017952,1.776563,0.553,0.484,0.010000,18,516
140,0.017946,1.752642,0.551,0.482,0.010000,19,519
141,0.017946,1.751569,0.551,0.478,0.010000,20,523
142,0.018037,1.776493,0.547,0.475,0.010000,21,527
143,0.017992,1.781977,0.550,0.482,0.010000,22,530
144,0.017961,1.805662,0.552,0.477,0.010000,23,534
145,0.018017,1.774500,0.546,0.491,0.010000,24,538
146,0.017945,1.782477,0.551,0.482,0.010000,25,542
147,0.017995,1.781659,0.547,0.475,0.010000,26,545
148,0.018025,1.789175,0.545,0.473,0.010000,27,549
149,0.017992,1.815472,0.547,0.481,0.010000,28,553
150,0.017971,1.793426,0.548,0.469,0.010000,29,556
151,0.002470,1.822094,0.537,0.456,0.001000,30,560
152,0.002270,1.867621,0.526,0.439,0.001000,31,564
153,0.002217,1.872031,0.522,0.446,0.001000,32,568
154,0.002176,1.914324,0.520,0.435,0.001000,33,571
155,0.002159,1.858097,0.519,0.447,0.001000,34,575
156,0.002137,1.909196,0.519,0.437,0.001000,35,579
157,0.002121,1.911355,0.516,0.443,0.001000,36,582
158,0.002110,1.916443,0.518,0.437,0.001000,37,586
159,0.002105,1.932671,0.519,0.438,0.001000,38,590
160,0.002088,1.932618,0.520,0.445,0.001000,39,593
161,0.002087,1.945332,0.521,0.439,0.001000,40,597
162,0.002082,1.921624,0.521,0.450,0.001000,41,601
163,0.002083,1.950896,0.523,0.442,0.001000,42,605
164,0.002076,1.959615,0.523,0.441,0.001000,43,608
165,0.002077,1.948198,0.523,0.445,0.001000,44,612
166,0.002077,1.944066,0.523,0.451,0.001000,45,616
167,0.002070,1.926286,0.522,0.453,0.001000,46,619
168,0.002071,1.956032,0.525,0.441,0.001000,47,623
169,0.002071,1.966506,0.524,0.450,0.001000,48,627
170,0.002068,1.962761,0.526,0.449,0.001000,49,631
171,0.002073,1.997631,0.525,0.426,0.001000,50,634
172,0.002068,2.000023,0.526,0.432,0.001000,51,638
173,0.002066,1.968155,0.526,0.449,0.001000,52,642
174,0.002064,1.983233,0.528,0.455,0.001000,53,645
175,0.002069,2.013116,0.525,0.429,0.001000,54,649
176,0.002068,1.973401,0.526,0.452,0.001000,55,653
177,0.002069,1.993675,0.528,0.444,0.001000,56,657
178,0.002067,1.985917,0.526,0.463,0.001000,57,660
179,0.002072,1.994123,0.526,0.456,0.001000,58,664
180,0.002072,1.998430,0.527,0.445,0.001000,59,668
181,0.002068,1.978920,0.525,0.457,0.001000,60,671
182,0.002071,2.023792,0.526,0.435,0.001000,61,675
183,0.002072,1.999396,0.527,0.443,0.001000,62,679
184,0.002074,2.020613,0.523,0.450,0.001000,63,682
185,0.002071,2.007668,0.526,0.442,0.001000,64,686
186,0.002072,2.021227,0.527,0.437,0.001000,65,690
187,0.002076,2.022919,0.524,0.440,0.001000,66,694
188,0.002076,2.016329,0.527,0.456,0.001000,67,697
189,0.002079,2.005582,0.526,0.456,0.001000,68,701
190,0.002077,2.018780,0.525,0.449,0.001000,69,705
191,0.002082,2.024350,0.521,0.455,0.001000,70,708
192,0.002082,2.025268,0.523,0.452,0.001000,71,712
193,0.002081,2.015103,0.526,0.453,0.001000,72,716
194,0.002086,2.037265,0.524,0.438,0.001000,73,720
195,0.002085,2.038890,0.524,0.451,0.001000,74,723
196,0.002088,2.039637,0.525,0.451,0.001000,75,727
197,0.002086,2.015695,0.524,0.454,0.001000,76,731
198,0.002089,2.054190,0.523,0.438,0.001000,77,734
199,0.002093,2.025784,0.524,0.456,0.001000,78,738
200,0.002091,2.059525,0.524,0.447,0.001000,79,742
