_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
62,6.546737,2.641896,0.426,0.317,0.100000,24,233
63,6.557989,2.317398,0.427,0.343,0.100000,25,236
64,6.554999,2.372509,0.430,0.356,0.100000,26,240
65,6.553294,2.453019,0.428,0.359,0.100000,27,244
66,6.528592,2.083992,0.428,0.369,0.100000,28,248
67,6.554425,2.780313,0.429,0.339,0.100000,29,251
68,6.555472,2.256918,0.427,0.366,0.100000,30,255
69,6.539279,2.297222,0.428,0.367,0.100000,31,259
70,6.520090,2.371115,0.430,0.344,0.100000,32,263
71,6.543694,2.118707,0.429,0.347,0.100000,33,266
72,6.522091,2.018740,0.430,0.371,0.100000,34,270
73,6.540751,2.279257,0.428,0.347,0.100000,35,274
74,6.536713,2.298101,0.426,0.327,0.100000,36,278
75,6.523024,2.043042,0.431,0.368,0.100000,37,281
76,6.518589,2.045639,0.432,0.370,0.100000,38,285
77,6.530383,2.170923,0.431,0.385,0.100000,0,289
78,6.534947,2.256178,0.429,0.359,0.100000,1,293
79,6.529130,2.332254,0.430,0.340,0.100000,2,296
80,6.533233,2.330668,0.431,0.361,0.100000,3,300
81,6.517124,2.409273,0.431,0.305,0.100000,4,304
82,6.540300,2.214281,0.430,0.347,0.100000,5,307
83,6.505052,2.489889,0.432,0.339,0.100000,6,311
84,6.530362,1.971195,0.428,0.382,0.100000,7,315
85,6.509726,2.217109,0.432,0.360,0.100000,8,319
86,6.517258,2.390670,0.430,0.327,0.100000,9,322
87,6.511959,2.563278,0.430,0.333,0.100000,10,326
88,6.518887,2.081397,0.432,0.382,0.100000,11,330
89,6.510464,2.007644,0.432,0.374,0.100000,12,334
90,6.513450,2.383318,0.429,0.332,0.100000,13,337
91,6.522786,2.463356,0.430,0.350,0.100000,14,341
92,6.539397,2.287018,0.428,0.376,0.100000,15,345
93,6.523291,2.308983,0.430,0.357,0.100000,16,349
94,6.516996,2.472204,0.429,0.322,0.100000,17,352
95,6.498233,2.889063,0.434,0.316,0.100000,18,356
96,6.516533,2.085776,0.432,0.375,0.100000,19,360
97,6.512650,2.054269,0.434,0.384,0.100000,20,363
98,6.492962,2.111565,0.433,0.350,0.100000,21,367
99,6.494352,2.429435,0.435,0.347,0.100000,22,371
100,6.513203,3.470214,0.433,0.303,0.100000,23,374
101,5.722456,1.811473,0.491,0.466,0.010000,0,378
102,5.449417,1.811823,0.514,0.470,0.010000,0,382
103,5.356961,1.802003,0.523,0.479,0.010000,0,385
104,5.249895,1.854042,0.531,0.473,0.010000,1,389
105,5.194440,1.770500,0.534,0.477,0.010000,2,393
106,5.154508,1.834509,0.539,0.474,0.010000,3,397
107,5.102643,1.912547,0.545,0.470,0.010000,4,400
108,5.076246,1.851865,0.546,0.472,0.010000,5,404
109,5.028020,1.910835,0.550,0.464,0.010000,6,408
110,4.988882,2.013776,0.551,0.475,0.010000,7,412
111,4.976244,1.896580,0.554,0.467,0.010000,8,415
112,4.959859,1.825644,0.555,0.479,0.010000,9,419
113,4.933009,2.023853,0.558,0.465,0.010000,10,423
114,4.926548,2.001821,0.559,0.464,0.010000,11,427
115,4.883046,2.025827,0.564,0.462,0.010000,12,430
116,4.873258,2.031887,0.564,0.468,0.010000,13,434
117,4.865614,1.938056,0.564,0.462,0.010000,14,438
118,4.833283,1.978705,0.567,0.467,0.010000,15,442
119,4.828943,2.133970,0.568,0.465,0.010000,16,445
120,4.805012,1.980853,0.568,0.465,0.010000,17,449
121,4.787976,2.045898,0.571,0.459,0.010000,18,453
122,4.753029,2.295664,0.574,0.458,0.010000,19,457
123,4.764150,1.968126,0.572,0.468,0.010000,20,460
124,4.743306,2.116663,0.576,0.474,0.010000,21,464
125,4.716958,2.128356,0.579,0.459,0.010000,22,468
126,4.719820,2.176699,0.578,0.454,0.010000,23,471
127,4.698206,2.081456,0.581,0.468,0.010000,24,475
128,4.675339,2.146367,0.580,0.463,0.010000,25,479
129,4.660199,1.972244,0.582,0.473,0.010000,26,483
130,4.632671,2.123795,0.586,0.462,0.010000,27,486
131,4.633510,2.294763,0.585,0.450,0.010000,28,490
132,4.618682,2.164777,0.588,0.471,0.010000,29,494
133,4.588406,2.169386,0.587,0.470,0.010000,30,497
134,4.592515,2.073636,0.588,0.471,0.010000,31,501
135,4.584165,2.101254,0.590,0.468,0.010000,32,505
136,4.549703,2.400382,0.593,0.453,0.010000,33,508
137,4.558240,2.182954,0.593,0.471,0.010000,34,512
138,4.542169,2.142495,0.594,0.466,0.010000,35,516
139,4.514796,2.235332,0.595,0.473,0.010000,36,519
140,4.509897,2.138206,0.595,0.466,0.010000,37,523
141,4.483046,2.281922,0.599,0.456,0.010000,38,527
142,4.494301,2.324482,0.599,0.455,0.010000,39,530
143,4.443230,2.371790,0.599,0.456,0.010000,40,534
144,4.460159,2.302452,0.599,0.455,0.010000,41,538
145,4.422861,2.235800,0.603,0.455,0.010000,42,541
146,4.412928,2.094574,0.602,0.465,0.010000,43,545
147,4.393671,2.304231,0.605,0.461,0.010000,44,549
148,4.403780,2.349441,0.607,0.453,0.010000,45,552
149,4.410681,2.110474,0.606,0.473,0.010000,46,556
150,4.393410,2.199230,0.602,0.462,0.010000,47,560
151,3.786114,2.318952,0.657,0.487,0.001000,0,563
152,3.517453,2.368997,0.677,0.488,0.001000,0,567
153,3.429756,2.373271,0.688,0.490,0.001000,0,571
154,3.362703,2.441716,0.693,0.492,0.001000,0,574
155,3.298718,2.433641,0.698,0.491,0.001000,1,578
156,3.249749,2.610437,0.707,0.486,0.001000,2,582
157,3.204154,2.533235,0.710,0.496,0.001000,0,585
158,3.162699,2.592803,0.713,0.490,0.001000,1,589
159,3.127138,2.667092,0.717,0.483,0.001000,2,593
160,3.103741,2.627087,0.719,0.491,0.001000,3,596
161,3.063921,2.616767,0.722,0.485,0.001000,4,600
162,3.026807,2.636990,0.725,0.486,0.001000,5,604
163,2.993486,2.739007,0.729,0.484,0.001000,6,608
164,2.984657,2.726855,0.731,0.485,0.001000,7,611
165,2.938074,2.889384,0.733,0.474,0.001000,8,615
166,2.920991,2.789413,0.736,0.483,0.001000,9,619
167,2.885949,2.793821,0.739,0.477,0.001000,10,623
168,2.862935,2.887832,0.742,0.477,0.001000,11,626
169,2.838203,2.817889,0.744,0.483,0.001000,12,630
170,2.810627,2.993057,0.747,0.478,0.001000,13,634
171,2.774708,2.959836,0.749,0.475,0.001000,14,638
172,2.757666,2.948017,0.751,0.480,0.001000,15,641
173,2.741613,3.028204,0.754,0.474,0.001000,16,645
174,2.712403,2.961383,0.756,0.477,0.001000,17,649
175,2.700534,3.029694,0.757,0.476,0.001000,18,653
176,2.678105,3.042196,0.761,0.474,0.001000,19,656
177,2.648906,3.139617,0.762,0.463,0.001000,20,660
178,2.630473,3.152151,0.765,0.465,0.001000,21,664
179,2.606180,3.181280,0.764,0.466,0.001000,22,667
180,2.588268,3.195423,0.769,0.467,0.001000,23,671
181,2.587179,3.117285,0.769,0.472,0.001000,24,675
182,2.544686,3.148413,0.772,0.467,0.001000,25,679
183,2.539807,3.285130,0.772,0.472,0.001000,26,682
184,2.524949,3.186247,0.773,0.471,0.001000,27,686
185,2.506997,3.289293,0.777,0.468,0.001000,28,690
186,2.456077,3.321527,0.782,0.464,0.001000,29,694
187,2.462968,3.441763,0.780,0.459,0.001000,30,698
188,2.434584,3.389598,0.783,0.465,0.001000,31,701
189,2.431606,3.281886,0.786,0.469,0.001000,32,705
190,2.396892,3.404744,0.788,0.461,0.001000,33,709
191,2.391450,3.320540,0.788,0.465,0.001000,34,713
192,2.366230,3.422520,0.791,0.469,0.001000,35,716
193,2.351679,3.439471,0.792,0.465,0.001000,36,720
194,2.349214,3.519085,0.793,0.461,0.001000,37,724
195,2.321007,3.470080,0.794,0.460,0.001000,38,728
196,2.303096,3.448396,0.798,0.453,0.001000,39,732
197,2.287754,3.546809,0.799,0.467,0.001000,40,735
198,2.284748,3.477874,0.799,0.461,0.001000,41,739
199,2.275368,3.575463,0.799,0.453,0.001000,42,743
200,2.268991,3.482200,0.800,0.453,0.001000,43,746
