_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
151,0.818721,1.406978,0.674,0.493,0.001000,0,556
152,0.761604,1.507906,0.691,0.484,0.001000,1,560
153,0.735479,1.482801,0.699,0.487,0.001000,2,564
154,0.715816,1.576383,0.709,0.480,0.001000,3,567
155,0.705651,1.561798,0.710,0.480,0.001000,4,571
156,0.689485,1.574281,0.718,0.483,0.001000,5,575
157,0.674810,1.673334,0.722,0.477,0.001000,6,579
158,0.661706,1.612734,0.725,0.479,0.001000,7,582
159,0.653832,1.676948,0.730,0.476,0.001000,8,586
160,0.643985,1.617762,0.732,0.479,0.001000,9,590
161,0.633149,1.724943,0.736,0.467,0.001000,10,593
162,0.628130,1.766594,0.740,0.476,0.001000,11,597
163,0.620027,1.755069,0.741,0.478,0.001000,12,601
164,0.612291,1.771369,0.745,0.463,0.001000,13,604
165,0.603618,1.834947,0.746,0.468,0.001000,14,608
166,0.598835,1.813558,0.748,0.475,0.001000,15,612
167,0.587774,1.843597,0.756,0.464,0.001000,16,616
168,0.582999,1.892693,0.755,0.471,0.001000,17,619
169,0.577314,1.808823,0.758,0.476,0.001000,18,623
170,0.573976,1.983711,0.759,0.460,0.001000,19,627
171,0.567423,1.971143,0.763,0.461,0.001000,20,630
172,0.558372,2.040151,0.765,0.456,0.001000,21,634
173,0.551890,2.019117,0.768,0.460,0.001000,22,638
174,0.546101,2.058414,0.771,0.454,0.001000,23,642
175,0.539426,2.046617,0.773,0.461,0.001000,24,645
176,0.535985,2.087942,0.773,0.458,0.001000,25,649
177,0.528119,2.102677,0.776,0.454,0.001000,26,653
178,0.526888,2.075680,0.776,0.454,0.001000,27,656
179,0.518490,2.164027,0.782,0.453,0.001000,28,660
180,0.515214,2.198737,0.783,0.449,0.001000,29,664
181,0.510338,2.139435,0.785,0.451,0.001000,30,667
182,0.506687,2.224361,0.784,0.453,0.001000,31,671
183,0.498791,2.259122,0.790,0.448,0.001000,32,675
184,0.499677,2.242061,0.788,0.451,0.001000,33,678
185,0.491912,2.229382,0.792,0.448,0.001000,34,682
186,0.489002,2.249107,0.793,0.450,0.001000,35,686
187,0.483369,2.307600,0.796,0.454,0.001000,36,690
188,0.482647,2.213721,0.795,0.451,0.001000,37,693
189,0.479423,2.337745,0.797,0.443,0.001000,38,697
190,0.471003,2.418547,0.799,0.439,0.001000,39,701
191,0.467645,2.289935,0.803,0.448,0.001000,40,704
192,0.465474,2.325327,0.802,0.447,0.001000,41,708
193,0.463601,2.338355,0.803,0.445,0.001000,42,712
194,0.459465,2.383165,0.804,0.445,0.001000,43,715
195,0.457825,2.356040,0.805,0.441,0.001000,44,719
196,0.451096,2.443007,0.809,0.440,0.001000,45,723
197,0.449398,2.435343,0.810,0.436,0.001000,46,726
198,0.445500,2.572386,0.809,0.432,0.001000,47,730
199,0.437229,2.443212,0.814,0.440,0.001000,48,734
200,0.438114,2.499342,0.815,0.433,0.001000,49,737
