_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
100,1.500859,1.554115,0.437,0.396,0.100000,14,298
101,1.318383,1.343046,0.501,0.474,0.010000,0,301
102,1.257256,1.320807,0.523,0.480,0.010000,0,304
103,1.233876,1.322761,0.530,0.488,0.010000,0,307
104,1.214330,1.325420,0.537,0.487,0.010000,1,311
105,1.198150,1.313460,0.543,0.484,0.010000,2,314
106,1.187034,1.314015,0.546,0.492,0.010000,0,316
107,1.172644,1.302306,0.551,0.490,0.010000,1,318
108,1.162911,1.312764,0.555,0.493,0.010000,0,321
109,1.153822,1.357294,0.557,0.473,0.010000,1,324
110,1.146987,1.328709,0.562,0.488,0.010000,2,326
111,1.138807,1.342864,0.563,0.488,0.010000,3,330
112,1.131270,1.337323,0.565,0.488,0.010000,4,332
113,1.127087,1.338818,0.568,0.498,0.010000,0,334
114,1.125353,1.332090,0.568,0.496,0.010000,1,337
115,1.118791,1.364041,0.568,0.471,0.010000,2,341
116,1.115375,1.353526,0.568,0.484,0.010000,3,344
117,1.104645,1.384664,0.572,0.468,0.010000,4,347
118,1.102408,1.393656,0.574,0.471,0.010000,5,350
119,1.096716,1.365048,0.574,0.478,0.010000,6,354
120,1.091449,1.375272,0.578,0.476,0.010000,7,356
121,1.090911,1.387903,0.577,0.477,0.010000,8,359
122,1.078264,1.427462,0.580,0.473,0.010000,9,363
123,1.072780,1.400792,0.582,0.476,0.010000,10,366
124,1.071113,1.391628,0.583,0.489,0.010000,11,368
125,1.066088,1.421817,0.583,0.478,0.010000,12,372
126,1.060775,1.381026,0.587,0.487,0.010000,13,375
127,1.058515,1.401207,0.585,0.482,0.010000,14,378
128,1.048150,1.398160,0.590,0.477,0.010000,15,381
129,1.044104,1.427713,0.591,0.475,0.010000,16,385
130,1.039779,1.430542,0.593,0.461,0.010000,17,387
131,1.036918,1.441275,0.590,0.467,0.010000,18,390
132,1.028749,1.445217,0.596,0.471,0.010000,19,394
133,1.032094,1.417060,0.594,0.477,0.010000,20,397
134,1.023552,1.421839,0.596,0.477,0.010000,21,400
135,1.019553,1.459063,0.599,0.454,0.010000,22,403
136,1.011791,1.463285,0.601,0.468,0.010000,23,406
137,1.008832,1.520264,0.602,0.463,0.010000,24,409
138,1.009535,1.498180,0.602,0.462,0.010000,25,412
139,1.003729,1.505488,0.603,0.464,0.010000,26,416
140,0.994946,1.502513,0.606,0.458,0.010000,27,418
141,0.992029,1.482125,0.608,0.464,0.010000,28,422
142,0.988707,1.455880,0.610,0.472,0.010000,29,425
143,0.978823,1.554616,0.612,0.461,0.010000,30,428
144,0.977306,1.491398,0.610,0.460,0.010000,31,431
145,0.977955,1.507469,0.611,0.463,0.010000,32,434
146,0.972814,1.499093,0.614,0.461,0.010000,33,437
147,0.969110,1.513902,0.615,0.460,0.010000,34,439
148,0.959318,1.580067,0.617,0.457,0.010000,35,442
149,0.957255,1.550644,0.620,0.463,0.010000,36,445
150,0.953336,1.572253,0.620,0.461,0.010000,37,448
151,0.812554,1.445453,0.676,0.496,0.001000,38,451
152,0.747183,1.526432,0.697,0.491,0.001000,39,455
153,0.721162,1.541880,0.707,0.488,0.001000,40,458
154,0.701660,1.577360,0.711,0.488,0.001000,41,461
155,0.683803,1.630194,0.718,0.485,0.001000,42,464
156,0.669071,1.627502,0.723,0.485,0.001000,43,467
157,0.658228,1.709233,0.728,0.481,0.001000,44,470
158,0.645933,1.650382,0.732,0.490,0.001000,45,473
159,0.631912,1.695603,0.735,0.482,0.001000,46,476
160,0.623469,1.725886,0.741,0.479,0.001000,47,479
161,0.615143,1.788599,0.742,0.471,0.001000,48,482
162,0.605430,1.751645,0.747,0.482,0.001000,49,485
163,0.596679,1.810234,0.752,0.478,0.001000,50,488
164,0.588162,1.815678,0.753,0.475,0.001000,51,491
165,0.579743,1.800717,0.756,0.474,0.001000,52,493
166,0.570128,1.877620,0.761,0.477,0.001000,53,496
167,0.567000,1.904800,0.761,0.472,0.001000,54,499
168,0.556311,1.904249,0.766,0.476,0.001000,55,502
169,0.548965,1.969986,0.771,0.466,0.001000,56,505
170,0.541568,2.012380,0.773,0.462,0.001000,57,507
171,0.539745,1.971053,0.771,0.468,0.001000,58,510
172,0.531575,2.047993,0.775,0.462,0.001000,59,513
173,0.522122,2.119298,0.779,0.458,0.001000,60,516
174,0.516912,2.106412,0.780,0.460,0.001000,61,519
175,0.509181,2.109140,0.784,0.466,0.001000,62,522
176,0.507657,2.071518,0.785,0.461,0.001000,63,525
177,0.498706,2.108366,0.788,0.458,0.001000,64,528
178,0.494248,2.229265,0.791,0.458,0.001000,65,532
179,0.490404,2.122900,0.793,0.462,0.001000,66,534
180,0.490763,2.215308,0.791,0.450,0.001000,67,537
181,0.481046,2.191753,0.797,0.460,0.001000,68,540
182,0.479096,2.268045,0.798,0.448,0.001000,69,543
183,0.471692,2.310070,0.800,0.450,0.001000,70,546
184,0.473920,2.235263,0.799,0.448,0.001000,71,549
185,0.461815,2.368054,0.803,0.455,0.001000,72,552
186,0.455925,2.298817,0.806,0.452,0.001000,73,555
187,0.450243,2.336010,0.808,0.446,0.001000,74,558
188,0.444688,2.313763,0.811,0.452,0.001000,75,561
189,0.441703,2.363505,0.813,0.448,0.001000,76,564
190,0.436692,2.492644,0.814,0.445,0.001000,77,567
191,0.436684,2.498266,0.815,0.444,0.001000,78,570
192,0.429901,2.423552,0.815,0.452,0.001000,79,572
193,0.423300,2.386801,0.820,0.442,0.001000,80,575
194,0.421824,2.454631,0.818,0.445,0.001000,81,577
195,0.426043,2.571317,0.818,0.442,0.001000,82,579
196,0.414760,2.598771,0.824,0.437,0.001000,83,581
197,0.416278,2.494824,0.825,0.445,0.001000,84,584
198,0.411450,2.557402,0.824,0.440,0.001000,85,587
199,0.407493,2.490116,0.826,0.441,0.001000,86,590
200,0.404504,2.638987,0.828,0.433,0.001000,87,593
