_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
57,6.494321,2.328152,0.425,0.353,0.100000,24,196
58,6.495498,2.361053,0.424,0.335,0.100000,25,200
59,6.472839,2.414983,0.426,0.348,0.100000,26,203
60,6.483012,2.098053,0.427,0.363,0.100000,27,207
61,6.474583,2.200986,0.425,0.354,0.100000,28,210
62,6.483628,2.517678,0.425,0.325,0.100000,29,214
63,6.467515,2.332598,0.429,0.371,0.100000,30,217
64,6.455293,2.112367,0.429,0.381,0.100000,0,221
65,6.464681,2.074903,0.427,0.343,0.100000,1,224
66,6.462754,2.141166,0.427,0.358,0.100000,2,227
67,6.463846,2.259767,0.425,0.338,0.100000,3,231
68,6.475792,2.215100,0.426,0.371,0.100000,4,234
69,6.447724,2.143827,0.427,0.350,0.100000,5,238
70,6.449518,2.064633,0.430,0.362,0.100000,6,241
71,6.461807,1.966373,0.428,0.366,0.100000,7,245
72,6.455496,2.070180,0.427,0.374,0.100000,8,248
73,6.461175,2.223559,0.425,0.347,0.100000,9,252
74,6.453182,2.181112,0.427,0.356,0.100000,10,255
75,6.451702,2.191605,0.428,0.359,0.100000,11,259
76,6.463120,2.113542,0.428,0.361,0.100000,12,262
77,6.455213,2.137292,0.429,0.380,0.100000,13,265
78,6.437597,2.135671,0.431,0.352,0.100000,14,269
79,6.454321,2.250882,0.429,0.358,0.100000,15,272
80,6.459288,2.194067,0.427,0.355,0.100000,16,276
81,6.443020,2.387546,0.431,0.338,0.100000,17,279
82,6.435614,2.001799,0.427,0.367,0.100000,18,283
83,6.446878,2.525665,0.429,0.320,0.100000,19,286
84,6.425813,2.186459,0.430,0.344,0.100000,20,290
85,6.441235,2.204353,0.429,0.362,0.100000,21,293
86,6.441215,2.503794,0.428,0.336,0.100000,22,297
87,6.448439,2.170761,0.429,0.371,0.100000,23,300
88,6.432271,2.196140,0.429,0.361,0.100000,24,303
89,6.442923,1.945798,0.428,0.380,0.100000,25,307
90,6.421754,2.607183,0.428,0.339,0.100000,26,310
91,6.431125,2.283395,0.432,0.348,0.100000,27,314
92,6.445217,2.262708,0.431,0.352,0.100000,28,317
93,6.468212,1.965548,0.431,0.373,0.100000,29,321
94,6.410645,2.728980,0.433,0.283,0.100000,30,324
95,6.426387,2.144671,0.427,0.365,0.100000,31,328
96,6.417059,2.024033,0.432,0.366,0.100000,32,331
97,6.460426,2.006604,0.429,0.366,0.100000,33,335
98,6.448847,2.737322,0.428,0.325,0.100000,34,338
99,6.410244,2.253780,0.431,0.352,0.100000,35,341
100,6.429928,2.101517,0.429,0.380,0.100000,36,345
101,5.636734,1.697562,0.489,0.470,0.010000,0,348
102,5.383690,1.715111,0.510,0.473,0.010000,0,352
103,5.268019,1.752893,0.522,0.474,0.010000,0,355
104,5.187808,1.688714,0.527,0.480,0.010000,0,359
105,5.121932,1.703145,0.533,0.481,0.010000,0,362
106,5.065651,1.700814,0.538,0.480,0.010000,1,366
107,5.023497,1.793959,0.543,0.476,0.010000,2,369
108,4.982077,1.788526,0.547,0.479,0.010000,3,372
109,4.960046,1.801785,0.549,0.473,0.010000,4,376
110,4.902166,1.694022,0.552,0.477,0.010000,5,379
111,4.886314,1.827014,0.552,0.475,0.010000,6,383
112,4.859975,1.791413,0.556,0.477,0.010000,7,386
113,4.841484,1.837606,0.558,0.477,0.010000,8,390
114,4.824830,1.832240,0.561,0.479,0.010000,9,393
115,4.800163,1.821880,0.564,0.478,0.010000,10,397
116,4.786799,1.877679,0.564,0.478,0.010000,11,400
117,4.777854,1.848068,0.565,0.476,0.010000,12,404
118,4.764273,1.814989,0.564,0.479,0.010000,13,407
119,4.716389,2.004754,0.568,0.471,0.010000,14,410
120,4.719900,1.964592,0.569,0.467,0.010000,15,414
121,4.697928,1.907102,0.572,0.471,0.010000,16,417
122,4.674860,1.848018,0.572,0.479,0.010000,17,421
123,4.665923,1.890859,0.574,0.472,0.010000,18,424
124,4.639006,1.957737,0.577,0.471,0.010000,19,428
125,4.640113,1.950842,0.578,0.462,0.010000,20,431
126,4.618668,2.029428,0.577,0.467,0.010000,21,435
127,4.577178,2.088222,0.580,0.466,0.010000,22,438
128,4.560498,1.966117,0.581,0.469,0.010000,23,442
129,4.543430,1.981499,0.583,0.468,0.010000,24,445
130,4.540186,2.004776,0.585,0.469,0.010000,25,449
131,4.513682,2.040621,0.586,0.464,0.010000,26,452
132,4.507568,2.184558,0.587,0.464,0.010000,27,455
133,4.487633,2.005944,0.589,0.467,0.010000,28,459
134,4.478151,2.181317,0.590,0.470,0.010000,29,462
135,4.446280,2.064228,0.591,0.470,0.010000,30,466
136,4.413989,1.984611,0.594,0.477,0.010000,31,469
137,4.423159,2.180572,0.597,0.455,0.010000,32,473
138,4.401359,2.144465,0.596,0.466,0.010000,33,476
139,4.393249,2.330232,0.598,0.458,0.010000,34,480
140,4.375525,2.110719,0.598,0.463,0.010000,35,483
141,4.337127,1.959149,0.601,0.476,0.010000,36,487
142,4.342645,2.079421,0.601,0.470,0.010000,37,490
143,4.313195,2.094808,0.601,0.470,0.010000,38,494
144,4.334406,2.185071,0.601,0.461,0.010000,39,497
145,4.307128,2.100486,0.604,0.461,0.010000,40,500
146,4.284527,2.110022,0.607,0.469,0.010000,41,504
147,4.268532,2.201526,0.607,0.466,0.010000,42,507
148,4.248530,2.161503,0.607,0.459,0.010000,43,511
149,4.225642,2.208093,0.612,0.464,0.010000,44,514
150,4.220095,2.227236,0.613,0.457,0.010000,45,518
151,3.626950,2.117066,0.662,0.502,0.001000,0,521
152,3.361134,2.239527,0.686,0.495,0.001000,1,525
153,3.276189,2.203170,0.695,0.499,0.001000,2,528
154,3.182327,2.278202,0.704,0.496,0.001000,3,532
155,3.133522,2.439947,0.708,0.493,0.001000,4,535
156,3.080753,2.297782,0.712,0.501,0.001000,5,538
157,3.025599,2.400193,0.717,0.499,0.001000,6,542
158,2.977446,2.396739,0.723,0.497,0.001000,7,545
159,2.945105,2.470990,0.726,0.497,0.001000,8,549
160,2.901116,2.407663,0.729,0.495,0.001000,9,552
161,2.869076,2.468679,0.732,0.496,0.001000,10,556
162,2.834385,2.463501,0.738,0.494,0.001000,11,559
163,2.793805,2.535726,0.739,0.490,0.001000,12,563
164,2.760628,2.571758,0.744,0.493,0.001000,13,566
165,2.729995,2.523087,0.746,0.494,0.001000,14,570
166,2.703337,2.552865,0.750,0.493,0.001000,15,573
167,2.670035,2.663055,0.751,0.487,0.001000,16,577
168,2.650972,2.686004,0.753,0.493,0.001000,17,580
169,2.628869,2.817441,0.758,0.491,0.001000,18,584
170,2.602087,2.686931,0.759,0.487,0.001000,19,587
171,2.564098,2.801146,0.761,0.478,0.001000,20,590
172,2.533644,2.746481,0.765,0.487,0.001000,21,594
173,2.504805,2.740836,0.768,0.487,0.001000,22,597
174,2.493251,2.809632,0.770,0.487,0.001000,23,601
175,2.452167,2.838779,0.774,0.486,0.001000,24,604
176,2.445936,2.894162,0.777,0.485,0.001000,25,608
177,2.418750,2.819720,0.776,0.478,0.001000,26,611
178,2.394963,2.993259,0.782,0.478,0.001000,27,615
179,2.383970,2.931328,0.782,0.484,0.001000,28,618
180,2.349288,2.981996,0.786,0.486,0.001000,29,622
181,2.333804,2.959226,0.787,0.487,0.001000,30,625
182,2.323141,3.062889,0.787,0.473,0.001000,31,628
183,2.265001,2.955211,0.792,0.478,0.001000,32,632
184,2.252234,2.980597,0.795,0.481,0.001000,33,635
185,2.236264,3.017935,0.795,0.475,0.001000,34,639
186,2.234502,3.031515,0.797,0.482,0.001000,35,642
187,2.200822,3.072575,0.802,0.487,0.001000,36,646
188,2.179323,3.155217,0.802,0.481,0.001000,37,649
189,2.169917,3.132828,0.803,0.479,0.001000,38,653
190,2.156400,3.061693,0.805,0.478,0.001000,39,656
191,2.134214,3.193099,0.809,0.479,0.001000,40,660
192,2.118985,3.233271,0.811,0.473,0.001000,41,663
193,2.102753,3.187354,0.814,0.480,0.001000,42,666
194,2.080683,3.308656,0.813,0.472,0.001000,43,670
195,2.050838,3.311444,0.816,0.470,0.001000,44,673
196,2.032399,3.274866,0.819,0.475,0.001000,45,677
197,2.017383,3.186823,0.820,0.475,0.001000,46,680
198,2.013429,3.337828,0.820,0.470,0.001000,47,684
199,1.992939,3.367097,0.824,0.472,0.001000,48,687
200,1.982339,3.431973,0.825,0.474,0.001000,49,691
