_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
63,0.616938,4.328793,0.139,0.090,0.100000,3,182
64,0.613447,3.857560,0.140,0.117,0.100000,4,186
65,0.615764,4.607617,0.138,0.072,0.100000,5,188
66,0.616122,3.909763,0.137,0.115,0.100000,6,192
67,0.613919,4.104412,0.134,0.076,0.100000,7,195
68,0.618392,3.965417,0.126,0.105,0.100000,8,198
69,0.616817,4.224136,0.134,0.075,0.100000,9,201
70,0.626079,4.090917,0.126,0.084,0.100000,10,205
71,0.618211,4.243894,0.138,0.081,0.100000,11,207
72,0.610199,4.435785,0.135,0.065,0.100000,12,210
73,0.617819,4.023434,0.127,0.078,0.100000,13,214
74,0.617725,4.485713,0.126,0.070,0.100000,14,217
75,0.615716,3.899414,0.132,0.085,0.100000,15,221
76,0.615689,4.124505,0.128,0.068,0.100000,16,224
77,0.619864,4.020457,0.129,0.072,0.100000,17,227
78,0.616122,4.019764,0.128,0.084,0.100000,18,230
79,0.623656,3.534603,0.120,0.099,0.100000,19,233
80,0.621804,3.638482,0.117,0.054,0.100000,20,236
81,0.627611,4.096150,0.112,0.051,0.100000,21,240
82,0.627794,3.495840,0.102,0.066,0.100000,22,243
83,0.636802,4.047780,0.100,0.069,0.100000,23,246
84,0.624216,4.160902,0.110,0.082,0.100000,24,250
85,0.623837,3.801953,0.110,0.023,0.100000,25,254
86,0.633990,3.965825,0.110,0.075,0.100000,26,256
87,0.633817,4.375674,0.102,0.057,0.100000,27,260
88,0.631844,3.996018,0.098,0.064,0.100000,28,264
89,0.630158,4.296152,0.106,0.078,0.100000,29,268
90,0.633346,4.871575,0.094,0.024,0.100000,30,272
91,0.638721,4.449351,0.088,0.046,0.100000,31,276
92,0.641421,4.204950,0.084,0.072,0.100000,32,278
93,0.634984,3.466446,0.090,0.040,0.100000,33,281
94,0.634110,3.359160,0.090,0.032,0.100000,34,284
95,0.644842,3.458629,0.079,0.062,0.100000,35,286
96,0.641967,4.533356,0.091,0.052,0.100000,36,289
97,0.631422,4.145808,0.104,0.058,0.100000,37,292
98,0.641856,3.462783,0.094,0.041,0.100000,38,295
99,0.658480,4.128992,0.086,0.057,0.100000,39,297
100,0.634329,4.225558,0.089,0.027,0.100000,40,300
101,0.455423,2.590218,0.143,0.088,0.010000,41,302
102,0.402570,2.610252,0.194,0.083,0.010000,42,305
103,0.382073,3.414984,0.224,0.093,0.010000,43,308
104,0.372862,2.444359,0.252,0.091,0.010000,44,310
105,0.355040,2.366492,0.285,0.098,0.010000,45,313
106,0.342599,2.435460,0.320,0.091,0.010000,46,315
107,0.336633,2.407820,0.329,0.110,0.010000,47,318
108,0.338345,2.414662,0.319,0.093,0.010000,48,320
109,0.329646,2.386351,0.319,0.099,0.010000,49,323
110,0.327021,2.426053,0.325,0.111,0.010000,50,326
111,0.320715,2.334896,0.324,0.115,0.010000,51,328
112,0.318481,2.370483,0.328,0.111,0.010000,52,331
113,0.319606,2.519334,0.329,0.112,0.010000,53,333
114,0.354868,2.713040,0.247,0.106,0.010000,54,336
115,0.344671,3.711083,0.255,0.094,0.010000,55,339
116,0.355392,2.714804,0.202,0.091,0.010000,56,341
117,0.333448,2.286805,0.266,0.134,0.010000,0,344
118,0.321757,2.269277,0.304,0.134,0.010000,1,347
119,0.314515,2.293720,0.316,0.133,0.010000,2,349
120,0.315523,2.296024,0.317,0.126,0.010000,3,352
121,0.315959,2.269325,0.318,0.145,0.010000,0,355
122,0.328044,2.892731,0.279,0.107,0.010000,1,358
123,0.329792,2.390340,0.274,0.117,0.010000,2,360
124,0.360710,2.464026,0.235,0.133,0.010000,3,362
125,0.340601,2.476494,0.258,0.119,0.010000,4,364
126,0.343727,2.470200,0.260,0.134,0.010000,5,367
