_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
96,0.139161,1.626521,0.440,0.401,0.100000,19,251
97,0.139399,1.663420,0.439,0.382,0.100000,20,254
98,0.139292,1.611167,0.436,0.406,0.100000,21,256
99,0.139002,1.612181,0.443,0.411,0.100000,22,258
100,0.139240,1.605076,0.438,0.409,0.100000,23,260
101,0.124196,1.392816,0.507,0.498,0.010000,0,263
102,0.119105,1.379385,0.530,0.504,0.010000,0,265
103,0.117589,1.358447,0.539,0.508,0.010000,0,268
104,0.115940,1.349388,0.547,0.497,0.010000,1,270
105,0.115037,1.351317,0.550,0.498,0.010000,2,273
106,0.114321,1.369126,0.550,0.501,0.010000,3,275
107,0.113771,1.346574,0.556,0.504,0.010000,4,278
108,0.113203,1.345242,0.557,0.509,0.010000,0,280
109,0.112666,1.366573,0.558,0.504,0.010000,1,282
110,0.112546,1.359840,0.561,0.504,0.010000,2,285
111,0.112040,1.349915,0.564,0.509,0.010000,3,287
112,0.111692,1.367899,0.563,0.501,0.010000,4,290
113,0.111380,1.365717,0.569,0.491,0.010000,5,293
114,0.111097,1.345265,0.567,0.498,0.010000,6,295
115,0.110840,1.378233,0.569,0.491,0.010000,7,298
116,0.110585,1.352326,0.570,0.503,0.010000,8,301
117,0.110515,1.347996,0.572,0.509,0.010000,9,303
118,0.109964,1.349954,0.573,0.513,0.010000,0,306
119,0.109584,1.360894,0.577,0.494,0.010000,1,309
120,0.109713,1.368435,0.576,0.492,0.010000,2,311
121,0.109270,1.383897,0.578,0.494,0.010000,3,315
122,0.109019,1.365999,0.579,0.502,0.010000,4,317
123,0.109061,1.398350,0.578,0.502,0.010000,5,320
124,0.108216,1.364252,0.583,0.498,0.010000,6,323
125,0.108624,1.366874,0.580,0.496,0.010000,7,326
126,0.108053,1.348012,0.584,0.494,0.010000,8,328
127,0.107656,1.363115,0.586,0.487,0.010000,9,331
128,0.107822,1.361628,0.587,0.482,0.010000,10,333
129,0.107575,1.374360,0.589,0.495,0.010000,11,336
130,0.107369,1.368221,0.588,0.493,0.010000,12,338
131,0.107103,1.364882,0.589,0.491,0.010000,13,341
132,0.106822,1.362818,0.591,0.501,0.010000,14,343
133,0.106839,1.348746,0.589,0.503,0.010000,15,345
134,0.106259,1.350791,0.591,0.506,0.010000,16,347
135,0.106101,1.357643,0.595,0.494,0.010000,17,350
136,0.106512,1.417232,0.591,0.484,0.010000,18,352
137,0.105800,1.356926,0.596,0.499,0.010000,19,354
138,0.105891,1.361490,0.598,0.503,0.010000,20,357
139,0.105658,1.356619,0.596,0.499,0.010000,21,359
140,0.105156,1.364671,0.598,0.509,0.010000,22,362
141,0.105168,1.354978,0.599,0.496,0.010000,23,365
142,0.105024,1.367985,0.602,0.491,0.010000,24,368
143,0.104953,1.349520,0.599,0.492,0.010000,25,370
144,0.104556,1.356797,0.603,0.501,0.010000,26,372
145,0.105001,1.360752,0.601,0.495,0.010000,27,374
146,0.104441,1.365625,0.601,0.498,0.010000,28,377
147,0.104163,1.355961,0.605,0.493,0.010000,29,379
148,0.104124,1.369256,0.607,0.495,0.010000,30,382
149,0.103928,1.363958,0.606,0.501,0.010000,31,384
150,0.103895,1.400622,0.605,0.479,0.010000,32,387
151,0.093293,1.286682,0.658,0.519,0.001000,0,390
152,0.089568,1.278829,0.674,0.522,0.001000,0,393
153,0.088076,1.284020,0.680,0.522,0.001000,1,395
154,0.086860,1.281598,0.687,0.525,0.001000,0,397
155,0.085959,1.275089,0.689,0.528,0.001000,0,399
156,0.084938,1.314252,0.697,0.519,0.001000,1,401
157,0.083890,1.282124,0.698,0.523,0.001000,2,403
158,0.083847,1.297376,0.702,0.519,0.001000,3,406
159,0.083057,1.292513,0.703,0.524,0.001000,4,409
160,0.082964,1.288997,0.705,0.517,0.001000,5,411
161,0.081901,1.306014,0.709,0.511,0.001000,6,414
162,0.081346,1.321326,0.713,0.506,0.001000,7,416
163,0.081189,1.297000,0.714,0.517,0.001000,8,418
164,0.080836,1.306717,0.715,0.507,0.001000,9,421
165,0.080585,1.304244,0.719,0.518,0.001000,10,424
166,0.080037,1.295415,0.720,0.512,0.001000,11,427
