_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
54,0.141872,1.648270,0.434,0.379,0.100000,18,187
55,0.141406,1.616182,0.438,0.393,0.100000,19,190
56,0.141337,1.629668,0.438,0.391,0.100000,20,194
57,0.141087,1.612491,0.438,0.389,0.100000,21,197
58,0.141352,1.623673,0.437,0.396,0.100000,22,201
59,0.141111,1.685910,0.436,0.352,0.100000,23,204
60,0.141379,1.623121,0.439,0.388,0.100000,24,207
61,0.141231,1.587748,0.440,0.412,0.100000,0,211
62,0.140852,1.652437,0.440,0.396,0.100000,1,215
63,0.140692,1.613294,0.442,0.404,0.100000,2,218
64,0.141360,1.624469,0.437,0.396,0.100000,3,222
65,0.141087,1.606478,0.440,0.408,0.100000,4,225
66,0.141350,1.661955,0.440,0.381,0.100000,5,228
67,0.141637,1.652284,0.438,0.370,0.100000,6,232
68,0.140906,1.606620,0.443,0.404,0.100000,7,235
69,0.140865,1.610333,0.440,0.402,0.100000,8,239
70,0.140734,1.642411,0.442,0.379,0.100000,9,242
71,0.140751,1.614730,0.439,0.386,0.100000,10,246
72,0.140630,1.661388,0.441,0.379,0.100000,11,249
73,0.140827,1.640592,0.440,0.394,0.100000,12,253
74,0.141089,1.672009,0.439,0.364,0.100000,13,256
75,0.140802,1.616361,0.439,0.397,0.100000,14,260
76,0.140618,1.696174,0.441,0.372,0.100000,15,263
77,0.140834,1.580496,0.443,0.402,0.100000,16,267
78,0.140937,1.635054,0.441,0.393,0.100000,17,270
79,0.141012,1.686982,0.441,0.360,0.100000,18,274
80,0.141747,1.612839,0.438,0.388,0.100000,19,277
81,0.140699,1.620686,0.439,0.396,0.100000,20,281
82,0.140864,1.687541,0.440,0.366,0.100000,21,284
83,0.140665,1.627732,0.442,0.403,0.100000,22,288
84,0.140750,1.647446,0.445,0.386,0.100000,23,291
85,0.140663,1.628506,0.441,0.392,0.100000,24,295
86,0.140945,1.620536,0.440,0.387,0.100000,25,298
87,0.140693,1.639562,0.440,0.378,0.100000,26,302
88,0.140198,1.626901,0.442,0.387,0.100000,27,305
89,0.140485,1.603780,0.441,0.397,0.100000,28,309
90,0.140548,1.668952,0.439,0.384,0.100000,29,312
91,0.140641,1.627459,0.442,0.399,0.100000,30,316
92,0.140689,1.618531,0.440,0.389,0.100000,31,319
93,0.140533,1.577664,0.442,0.417,0.100000,0,323
94,0.140614,1.584000,0.440,0.405,0.100000,1,326
95,0.140369,1.628422,0.443,0.391,0.100000,2,329
96,0.140491,1.641921,0.441,0.389,0.100000,3,333
97,0.140746,1.637514,0.442,0.375,0.100000,4,336
98,0.141265,1.608926,0.438,0.396,0.100000,5,340
99,0.140480,1.668594,0.443,0.386,0.100000,6,343
100,0.140387,1.657942,0.442,0.375,0.100000,7,347
101,0.125880,1.397316,0.511,0.483,0.010000,0,350
102,0.121039,1.379082,0.530,0.495,0.010000,0,354
103,0.118867,1.377808,0.538,0.492,0.010000,1,357
104,0.117737,1.370169,0.543,0.494,0.010000,2,361
105,0.116644,1.346860,0.550,0.500,0.010000,0,364
106,0.115865,1.359340,0.550,0.495,0.010000,1,368
107,0.115388,1.356243,0.556,0.499,0.010000,2,371
108,0.114713,1.344687,0.559,0.496,0.010000,3,375
109,0.114389,1.356289,0.560,0.489,0.010000,4,378
110,0.114038,1.349375,0.563,0.499,0.010000,5,480
111,0.114208,1.371303,0.563,0.496,0.010000,6,484
112,0.113270,1.367145,0.565,0.496,0.010000,7,487
113,0.113527,1.340686,0.564,0.502,0.010000,0,490
114,0.113002,1.359283,0.568,0.491,0.010000,1,494
115,0.112600,1.345812,0.570,0.502,0.010000,0,497
116,0.112467,1.361666,0.572,0.497,0.010000,1,501
117,0.112289,1.340138,0.569,0.497,0.010000,2,504
118,0.111629,1.370751,0.573,0.484,0.010000,3,508
119,0.111435,1.353626,0.576,0.493,0.010000,4,511
120,0.111242,1.395460,0.577,0.488,0.010000,5,515
121,0.111158,1.349266,0.578,0.491,0.010000,6,518
122,0.111023,1.373425,0.578,0.491,0.010000,7,522
123,0.110328,1.352745,0.582,0.494,0.010000,8,525
124,0.110453,1.383162,0.579,0.503,0.010000,0,529
125,0.110125,1.351744,0.584,0.489,0.010000,1,532
126,0.109862,1.377870,0.584,0.491,0.010000,2,535
127,0.109611,1.369794,0.585,0.492,0.010000,3,539
128,0.109410,1.358682,0.587,0.495,0.010000,4,542
129,0.109187,1.359170,0.587,0.495,0.010000,5,546
130,0.108886,1.358930,0.590,0.498,0.010000,6,549
131,0.108908,1.369024,0.588,0.491,0.010000,7,553
132,0.108790,1.351714,0.590,0.493,0.010000,8,556
133,0.108591,1.350928,0.590,0.490,0.010000,9,560
134,0.108128,1.331102,0.593,0.492,0.010000,10,563
135,0.108117,1.366231,0.595,0.494,0.010000,11,567
136,0.107624,1.352453,0.596,0.491,0.010000,12,570
137,0.107665,1.374315,0.596,0.496,0.010000,13,574
138,0.107687,1.363892,0.596,0.498,0.010000,14,577
139,0.107174,1.351932,0.598,0.495,0.010000,15,581
140,0.107400,1.344195,0.596,0.492,0.010000,16,584
141,0.106608,1.361825,0.602,0.486,0.010000,17,588
142,0.106744,1.352341,0.603,0.491,0.010000,18,591
143,0.106460,1.346951,0.603,0.490,0.010000,19,595
144,0.107147,1.350900,0.600,0.493,0.010000,20,598
145,0.106485,1.378757,0.603,0.477,0.010000,21,601
146,0.106851,1.371129,0.601,0.492,0.010000,22,605
147,0.106474,1.375176,0.603,0.480,0.010000,23,608
148,0.106519,1.351563,0.604,0.497,0.010000,24,612
149,0.106392,1.346495,0.601,0.482,0.010000,25,615
150,0.106272,1.351553,0.604,0.487,0.010000,26,619
151,0.095633,1.283270,0.652,0.515,0.001000,0,622
152,0.091614,1.285578,0.673,0.521,0.001000,0,626
153,0.090044,1.265162,0.678,0.520,0.001000,1,629
154,0.088955,1.268455,0.685,0.521,0.001000,2,633
155,0.087778,1.272300,0.688,0.517,0.001000,3,637
156,0.086988,1.274110,0.692,0.519,0.001000,4,640
157,0.086717,1.278841,0.694,0.523,0.001000,0,644
158,0.086031,1.282880,0.696,0.513,0.001000,1,647
159,0.085324,1.279772,0.701,0.520,0.001000,2,651
160,0.084627,1.281975,0.706,0.509,0.001000,3,654
161,0.084568,1.282077,0.707,0.512,0.001000,4,658
162,0.083482,1.280014,0.711,0.520,0.001000,5,661
163,0.082988,1.286080,0.709,0.509,0.001000,6,664
164,0.083174,1.298374,0.711,0.509,0.001000,7,668
165,0.082330,1.288553,0.716,0.518,0.001000,8,671
166,0.081911,1.284174,0.717,0.515,0.001000,9,675
167,0.081646,1.303745,0.720,0.503,0.001000,10,678
168,0.081168,1.300460,0.717,0.508,0.001000,11,682
169,0.081366,1.324150,0.720,0.499,0.001000,12,685
170,0.080324,1.303071,0.723,0.506,0.001000,13,689
171,0.080327,1.308825,0.724,0.505,0.001000,14,692
172,0.079789,1.300890,0.728,0.510,0.001000,15,696
173,0.079660,1.302219,0.730,0.508,0.001000,16,699
174,0.079435,1.310968,0.731,0.503,0.001000,17,703
175,0.079379,1.302389,0.733,0.504,0.001000,18,706
176,0.078709,1.311814,0.734,0.507,0.001000,19,710
177,0.078810,1.306742,0.736,0.507,0.001000,20,713
178,0.078376,1.323993,0.737,0.502,0.001000,21,717
179,0.078436,1.332284,0.738,0.493,0.001000,22,720
180,0.078329,1.319397,0.735,0.504,0.001000,23,723
181,0.078302,1.327042,0.738,0.497,0.001000,24,727
182,0.077619,1.324444,0.742,0.498,0.001000,25,730
183,0.077479,1.324547,0.741,0.501,0.001000,26,734
184,0.077378,1.340410,0.741,0.494,0.001000,27,737
185,0.077017,1.335109,0.744,0.497,0.001000,28,741
186,0.076863,1.346074,0.745,0.493,0.001000,29,744
187,0.077568,1.349471,0.743,0.495,0.001000,30,748
188,0.076464,1.353030,0.747,0.490,0.001000,31,751
189,0.076438,1.354776,0.747,0.487,0.001000,32,755
190,0.076308,1.354396,0.749,0.485,0.001000,33,758
191,0.078596,1.343339,0.741,0.498,0.001000,34,762
192,0.076534,1.334497,0.749,0.500,0.001000,35,765
193,0.076399,1.329735,0.752,0.490,0.001000,36,769
194,0.075948,1.359046,0.751,0.493,0.001000,37,772
195,0.075443,1.337693,0.753,0.497,0.001000,38,775
196,0.075373,1.341781,0.753,0.495,0.001000,39,779
197,0.075232,1.343040,0.755,0.491,0.001000,40,782
198,0.075776,1.353774,0.752,0.492,0.001000,41,786
199,0.075610,1.353289,0.753,0.492,0.001000,42,789
200,0.075365,1.377383,0.757,0.490,0.001000,43,793
